hour,station,flow,direction,lat,lon
0,松江南京,67,out,25.052015,121.533075
1,松江南京,0,out,25.052015,121.533075
5,台北小巨蛋,0,out,25.051836,121.55153
6,台北小巨蛋,839,out,25.051836,121.55153
7,台北小巨蛋,3860,out,25.051836,121.55153
8,台北小巨蛋,4616,out,25.051836,121.55153
9,台北小巨蛋,2246,out,25.051836,121.55153
10,台北小巨蛋,780,out,25.051836,121.55153
11,台北小巨蛋,580,out,25.051836,121.55153
12,台北小巨蛋,544,out,25.051836,121.55153
13,台北小巨蛋,741,out,25.051836,121.55153
14,台北小巨蛋,632,out,25.051836,121.55153
15,台北小巨蛋,570,out,25.051836,121.55153
16,台北小巨蛋,650,out,25.051836,121.55153
17,台北小巨蛋,949,out,25.051836,121.55153
18,台北小巨蛋,1370,out,25.051836,121.55153
19,台北小巨蛋,885,out,25.051836,121.55153
20,台北小巨蛋,481,out,25.051836,121.55153
21,台北小巨蛋,474,out,25.051836,121.55153
22,台北小巨蛋,388,out,25.051836,121.55153
23,台北小巨蛋,128,out,25.051836,121.55153
0,台北小巨蛋,43,out,25.051836,121.55153
1,台北小巨蛋,0,out,25.051836,121.55153
5,南京三民,0,out,25.051652,121.564708
6,南京三民,250,out,25.051652,121.564708
7,南京三民,1796,out,25.051652,121.564708
8,南京三民,4304,out,25.051652,121.564708
9,南京三民,1739,out,25.051652,121.564708
10,南京三民,932,out,25.051652,121.564708
11,南京三民,815,out,25.051652,121.564708
12,南京三民,758,out,25.051652,121.564708
13,南京三民,727,out,25.051652,121.564708
14,南京三民,654,out,25.051652,121.564708
15,南京三民,673,out,25.051652,121.564708
16,南京三民,782,out,25.051652,121.564708
17,南京三民,1290,out,25.051652,121.564708
18,南京三民,1853,out,25.051652,121.564708
19,南京三民,1210,out,25.051652,121.564708
20,南京三民,789,out,25.051652,121.564708
21,南京三民,818,out,25.051652,121.564708
22,南京三民,714,out,25.051652,121.564708
23,南京三民,262,out,25.051652,121.564708
0,南京三民,76,out,25.051652,121.564708
1,南京三民,0,out,25.051652,121.564708
5,松山,0,out,25.049283,121.578012
6,松山,209,out,25.049283,121.578012
7,松山,794,out,25.049283,121.578012
8,松山,2656,out,25.049283,121.578012
9,松山,1546,out,25.049283,121.578012
10,松山,570,out,25.049283,121.578012
11,松山,494,out,25.049283,121.578012
12,松山,549,out,25.049283,121.578012
13,松山,594,out,25.049283,121.578012
14,松山,591,out,25.049283,121.578012
15,松山,627,out,25.049283,121.578012
16,松山,860,out,25.049283,121.578012
17,松山,1829,out,25.049283,121.578012
18,松山,2771,out,25.049283,121.578012
19,松山,1801,out,25.049283,121.578012
20,松山,1083,out,25.049283,121.578012
21,松山,1055,out,25.049283,121.578012
22,松山,778,out,25.049283,121.578012
23,松山,261,out,25.049283,121.578012
0,松山,74,out,25.049283,121.578012
1,松山,0,out,25.049283,121.578012
5,輔大,0,out,25.032718,121.43547
6,輔大,84,out,25.032718,121.43547
7,輔大,856,out,25.032718,121.43547
8,輔大,1495,out,25.032718,121.43547
9,輔大,1871,out,25.032718,121.43547
10,輔大,904,out,25.032718,121.43547
11,輔大,369,out,25.032718,121.43547
12,輔大,418,out,25.032718,121.43547
13,輔大,670,out,25.032718,121.43547
14,輔大,311,out,25.032718,121.43547
15,輔大,534,out,25.032718,121.43547
16,輔大,452,out,25.032718,121.43547
17,輔大,911,out,25.032718,121.43547
18,輔大,1809,out,25.032718,121.43547
19,輔大,997,out,25.032718,121.43547
20,輔大,668,out,25.032718,121.43547
21,輔大,697,out,25.032718,121.43547
22,輔大,670,out,25.032718,121.43547
23,輔大,273,out,25.032718,121.43547
0,輔大,110,out,25.032718,121.43547
1,輔大,5,out,25.032718,121.43547
5,新莊,0,out,25.036125,121.452468
6,新莊,158,out,25.036125,121.452468
7,新莊,812,out,25.036125,121.452468
8,新莊,416,out,25.036125,121.452468
9,新莊,256,out,25.036125,121.452468
10,新莊,226,out,25.036125,121.452468
11,新莊,237,out,25.036125,121.452468
12,新莊,279,out,25.036125,121.452468
13,新莊,274,out,25.036125,121.452468
14,新莊,347,out,25.036125,121.452468
15,新莊,347,out,25.036125,121.452468
16,新莊,553,out,25.036125,121.452468
17,新莊,1147,out,25.036125,121.452468
18,新莊,2028,out,25.036125,121.452468
19,新莊,1426,out,25.036125,121.452468
20,新莊,981,out,25.036125,121.452468
21,新莊,779,out,25.036125,121.452468
22,新莊,882,out,25.036125,121.452468
23,新莊,263,out,25.036125,121.452468
0,新莊,113,out,25.036125,121.452468
1,新莊,0,out,25.036125,121.452468
5,頭前庄,0,out,25.039705,121.461746
6,頭前庄,73,out,25.039705,121.461746
7,頭前庄,265,out,25.039705,121.461746
8,頭前庄,370,out,25.039705,121.461746
9,頭前庄,110,out,25.039705,121.461746
10,頭前庄,110,out,25.039705,121.461746
11,頭前庄,131,out,25.039705,121.461746
12,頭前庄,100,out,25.039705,121.461746
13,頭前庄,129,out,25.039705,121.461746
14,頭前庄,154,out,25.039705,121.461746
15,頭前庄,143,out,25.039705,121.461746
16,頭前庄,206,out,25.039705,121.461746
17,頭前庄,381,out,25.039705,121.461746
18,頭前庄,602,out,25.039705,121.461746
19,頭前庄,495,out,25.039705,121.461746
20,頭前庄,298,out,25.039705,121.461746
21,頭前庄,265,out,25.039705,121.461746
22,頭前庄,234,out,25.039705,121.461746
23,頭前庄,87,out,25.039705,121.461746
0,頭前庄,39,out,25.039705,121.461746
1,頭前庄,0,out,25.039705,121.461746
5,先嗇宮,0,out,25.046493,121.471916
6,先嗇宮,79,out,25.046493,121.471916
7,先嗇宮,406,out,25.046493,121.471916
8,先嗇宮,1083,out,25.046493,121.471916
9,先嗇宮,373,out,25.046493,121.471916
10,先嗇宮,147,out,25.046493,121.471916
11,先嗇宮,98,out,25.046493,121.471916
12,先嗇宮,114,out,25.046493,121.471916
13,先嗇宮,168,out,25.046493,121.471916
14,先嗇宮,98,out,25.046493,121.471916
15,先嗇宮,107,out,25.046493,121.471916
16,先嗇宮,114,out,25.046493,121.471916
17,先嗇宮,206,out,25.046493,121.471916
18,先嗇宮,309,out,25.046493,121.471916
19,先嗇宮,209,out,25.046493,121.471916
20,先嗇宮,145,out,25.046493,121.471916
21,先嗇宮,143,out,25.046493,121.471916
22,先嗇宮,125,out,25.046493,121.471916
23,先嗇宮,50,out,25.046493,121.471916
0,先嗇宮,22,out,25.046493,121.471916
1,先嗇宮,0,out,25.046493,121.471916
5,三重,0,out,25.055791,121.484725
6,三重,108,out,25.055791,121.484725
7,三重,108,out,25.055791,121.484725
8,三重,248,out,25.055791,121.484725
9,三重,121,out,25.055791,121.484725
10,三重,71,out,25.055791,121.484725
11,三重,76,out,25.055791,121.484725
12,三重,119,out,25.055791,121.484725
13,三重,112,out,25.055791,121.484725
14,三重,106,out,25.055791,121.484725
15,三重,133,out,25.055791,121.484725
16,三重,243,out,25.055791,121.484725
17,三重,407,out,25.055791,121.484725
18,三重,741,out,25.055791,121.484725
19,三重,536,out,25.055791,121.484725
20,三重,314,out,25.055791,121.484725
21,三重,329,out,25.055791,121.484725
22,三重,292,out,25.055791,121.484725
23,三重,121,out,25.055791,121.484725
0,三重,49,out,25.055791,121.484725
1,三重,0,out,25.055791,121.484725
5,菜寮,0,out,25.060274,121.492156
6,菜寮,280,out,25.060274,121.492156
7,菜寮,478,out,25.060274,121.492156
8,菜寮,374,out,25.060274,121.492156
9,菜寮,184,out,25.060274,121.492156
10,菜寮,187,out,25.060274,121.492156
11,菜寮,181,out,25.060274,121.492156
12,菜寮,208,out,25.060274,121.492156
13,菜寮,304,out,25.060274,121.492156
14,菜寮,258,out,25.060274,121.492156
15,菜寮,290,out,25.060274,121.492156
16,菜寮,472,out,25.060274,121.492156
17,菜寮,1017,out,25.060274,121.492156
18,菜寮,1373,out,25.060274,121.492156
19,菜寮,1066,out,25.060274,121.492156
20,菜寮,628,out,25.060274,121.492156
21,菜寮,622,out,25.060274,121.492156
22,菜寮,676,out,25.060274,121.492156
23,菜寮,216,out,25.060274,121.492156
0,菜寮,75,out,25.060274,121.492156
1,菜寮,0,out,25.060274,121.492156
5,台北橋,0,out,25.063274,121.500762
6,台北橋,49,out,25.063274,121.500762
7,台北橋,190,out,25.063274,121.500762
8,台北橋,300,out,25.063274,121.500762
9,台北橋,211,out,25.063274,121.500762
10,台北橋,170,out,25.063274,121.500762
11,台北橋,202,out,25.063274,121.500762
12,台北橋,231,out,25.063274,121.500762
13,台北橋,259,out,25.063274,121.500762
14,台北橋,271,out,25.063274,121.500762
15,台北橋,339,out,25.063274,121.500762
16,台北橋,396,out,25.063274,121.500762
17,台北橋,1015,out,25.063274,121.500762
18,台北橋,1560,out,25.063274,121.500762
19,台北橋,1014,out,25.063274,121.500762
20,台北橋,638,out,25.063274,121.500762
21,台北橋,651,out,25.063274,121.500762
22,台北橋,578,out,25.063274,121.500762
23,台北橋,212,out,25.063274,121.500762
0,台北橋,86,out,25.063274,121.500762
1,台北橋,0,out,25.063274,121.500762
5,大橋頭,0,out,25.063256,121.51272
6,大橋頭,360,out,25.063256,121.51272
7,大橋頭,1724,out,25.063256,121.51272
8,大橋頭,1342,out,25.063256,121.51272
9,大橋頭,606,out,25.063256,121.51272
10,大橋頭,339,out,25.063256,121.51272
11,大橋頭,311,out,25.063256,121.51272
12,大橋頭,360,out,25.063256,121.51272
13,大橋頭,417,out,25.063256,121.51272
14,大橋頭,369,out,25.063256,121.51272
15,大橋頭,406,out,25.063256,121.51272
16,大橋頭,521,out,25.063256,121.51272
17,大橋頭,886,out,25.063256,121.51272
18,大橋頭,1144,out,25.063256,121.51272
19,大橋頭,806,out,25.063256,121.51272
20,大橋頭,538,out,25.063256,121.51272
21,大橋頭,612,out,25.063256,121.51272
22,大橋頭,473,out,25.063256,121.51272
23,大橋頭,175,out,25.063256,121.51272
0,大橋頭,57,out,25.063256,121.51272
1,大橋頭,0,out,25.063256,121.51272
5,中山國小,0,out,25.062694,121.526419
6,中山國小,456,out,25.062694,121.526419
7,中山國小,1600,out,25.062694,121.526419
8,中山國小,2569,out,25.062694,121.526419
9,中山國小,1191,out,25.062694,121.526419
10,中山國小,565,out,25.062694,121.526419
11,中山國小,563,out,25.062694,121.526419
12,中山國小,569,out,25.062694,121.526419
13,中山國小,560,out,25.062694,121.526419
14,中山國小,556,out,25.062694,121.526419
15,中山國小,548,out,25.062694,121.526419
16,中山國小,602,out,25.062694,121.526419
17,中山國小,1118,out,25.062694,121.526419
18,中山國小,1532,out,25.062694,121.526419
19,中山國小,1142,out,25.062694,121.526419
20,中山國小,836,out,25.062694,121.526419
21,中山國小,897,out,25.062694,121.526419
22,中山國小,754,out,25.062694,121.526419
23,中山國小,303,out,25.062694,121.526419
0,中山國小,73,out,25.062694,121.526419
1,中山國小,0,out,25.062694,121.526419
5,行天宮,0,out,25.059718,121.533185
6,行天宮,500,out,25.059718,121.533185
7,行天宮,2594,out,25.059718,121.533185
8,行天宮,6062,out,25.059718,121.533185
9,行天宮,2896,out,25.059718,121.533185
10,行天宮,1276,out,25.059718,121.533185
11,行天宮,1065,out,25.059718,121.533185
12,行天宮,1150,out,25.059718,121.533185
13,行天宮,1228,out,25.059718,121.533185
14,行天宮,1009,out,25.059718,121.533185
15,行天宮,967,out,25.059718,121.533185
16,行天宮,992,out,25.059718,121.533185
17,行天宮,1492,out,25.059718,121.533185
18,行天宮,2043,out,25.059718,121.533185
19,行天宮,1305,out,25.059718,121.533185
20,行天宮,791,out,25.059718,121.533185
21,行天宮,842,out,25.059718,121.533185
22,行天宮,770,out,25.059718,121.533185
23,行天宮,294,out,25.059718,121.533185
0,行天宮,90,out,25.059718,121.533185
1,行天宮,0,out,25.059718,121.533185
5,東門,0,out,25.033847,121.528739
6,東門,468,out,25.033847,121.528739
7,東門,1849,out,25.033847,121.528739
8,東門,2482,out,25.033847,121.528739
9,東門,1251,out,25.033847,121.528739
10,東門,1085,out,25.033847,121.528739
11,東門,1120,out,25.033847,121.528739
12,東門,1334,out,25.033847,121.528739
13,東門,1311,out,25.033847,121.528739
14,東門,998,out,25.033847,121.528739
15,東門,1052,out,25.033847,121.528739
16,東門,1220,out,25.033847,121.528739
17,東門,1807,out,25.033847,121.528739
18,東門,2528,out,25.033847,121.528739
19,東門,1658,out,25.033847,121.528739
20,東門,906,out,25.033847,121.528739
21,東門,881,out,25.033847,121.528739
22,東門,642,out,25.033847,121.528739
23,東門,223,out,25.033847,121.528739
0,東門,76,out,25.033847,121.528739
1,東門,0,out,25.033847,121.528739
5,蘆洲,0,out,25.091554,121.464471
6,蘆洲,67,out,25.091554,121.464471
7,蘆洲,264,out,25.091554,121.464471
8,蘆洲,225,out,25.091554,121.464471
9,蘆洲,152,out,25.091554,121.464471
10,蘆洲,132,out,25.091554,121.464471
11,蘆洲,173,out,25.091554,121.464471
12,蘆洲,215,out,25.091554,121.464471
13,蘆洲,254,out,25.091554,121.464471
14,蘆洲,278,out,25.091554,121.464471
15,蘆洲,327,out,25.091554,121.464471
16,蘆洲,573,out,25.091554,121.464471
17,蘆洲,1307,out,25.091554,121.464471
18,蘆洲,2099,out,25.091554,121.464471
19,蘆洲,1534,out,25.091554,121.464471
20,蘆洲,984,out,25.091554,121.464471
21,蘆洲,985,out,25.091554,121.464471
22,蘆洲,1021,out,25.091554,121.464471
23,蘆洲,298,out,25.091554,121.464471
0,蘆洲,86,out,25.091554,121.464471
1,蘆洲,0,out,25.091554,121.464471
5,三民高中,0,out,25.085456,121.473389
6,三民高中,109,out,25.085456,121.473389
7,三民高中,518,out,25.085456,121.473389
8,三民高中,297,out,25.085456,121.473389
9,三民高中,172,out,25.085456,121.473389
10,三民高中,182,out,25.085456,121.473389
11,三民高中,157,out,25.085456,121.473389
12,三民高中,260,out,25.085456,121.473389
13,三民高中,281,out,25.085456,121.473389
14,三民高中,324,out,25.085456,121.473389
15,三民高中,331,out,25.085456,121.473389
16,三民高中,641,out,25.085456,121.473389
17,三民高中,1368,out,25.085456,121.473389
18,三民高中,2105,out,25.085456,121.473389
19,三民高中,1663,out,25.085456,121.473389
20,三民高中,1042,out,25.085456,121.473389
21,三民高中,1019,out,25.085456,121.473389
22,三民高中,1194,out,25.085456,121.473389
23,三民高中,363,out,25.085456,121.473389
0,三民高中,148,out,25.085456,121.473389
1,三民高中,0,out,25.085456,121.473389
5,徐匯中學,0,out,25.080728,121.479673
6,徐匯中學,161,out,25.080728,121.479673
7,徐匯中學,417,out,25.080728,121.479673
8,徐匯中學,274,out,25.080728,121.479673
9,徐匯中學,202,out,25.080728,121.479673
10,徐匯中學,215,out,25.080728,121.479673
11,徐匯中學,194,out,25.080728,121.479673
12,徐匯中學,314,out,25.080728,121.479673
13,徐匯中學,327,out,25.080728,121.479673
14,徐匯中學,302,out,25.080728,121.479673
15,徐匯中學,423,out,25.080728,121.479673
16,徐匯中學,604,out,25.080728,121.479673
17,徐匯中學,1300,out,25.080728,121.479673
18,徐匯中學,2161,out,25.080728,121.479673
19,徐匯中學,1649,out,25.080728,121.479673
20,徐匯中學,956,out,25.080728,121.479673
21,徐匯中學,1016,out,25.080728,121.479673
22,徐匯中學,954,out,25.080728,121.479673
23,徐匯中學,337,out,25.080728,121.479673
0,徐匯中學,122,out,25.080728,121.479673
1,徐匯中學,0,out,25.080728,121.479673
5,三和國中,0,out,25.076859,121.486347
6,三和國中,212,out,25.076859,121.486347
7,三和國中,392,out,25.076859,121.486347
8,三和國中,303,out,25.076859,121.486347
9,三和國中,187,out,25.076859,121.486347
10,三和國中,152,out,25.076859,121.486347
11,三和國中,221,out,25.076859,121.486347
12,三和國中,214,out,25.076859,121.486347
13,三和國中,261,out,25.076859,121.486347
14,三和國中,264,out,25.076859,121.486347
15,三和國中,391,out,25.076859,121.486347
16,三和國中,637,out,25.076859,121.486347
17,三和國中,1230,out,25.076859,121.486347
18,三和國中,2113,out,25.076859,121.486347
19,三和國中,1512,out,25.076859,121.486347
20,三和國中,931,out,25.076859,121.486347
21,三和國中,1060,out,25.076859,121.486347
22,三和國中,976,out,25.076859,121.486347
23,三和國中,332,out,25.076859,121.486347
0,三和國中,124,out,25.076859,121.486347
1,三和國中,0,out,25.076859,121.486347
5,三重國小,0,out,25.070319,121.496904
6,三重國小,68,out,25.070319,121.496904
7,三重國小,208,out,25.070319,121.496904
8,三重國小,261,out,25.070319,121.496904
9,三重國小,180,out,25.070319,121.496904
10,三重國小,165,out,25.070319,121.496904
11,三重國小,209,out,25.070319,121.496904
12,三重國小,273,out,25.070319,121.496904
13,三重國小,248,out,25.070319,121.496904
14,三重國小,296,out,25.070319,121.496904
15,三重國小,380,out,25.070319,121.496904
16,三重國小,677,out,25.070319,121.496904
17,三重國小,1389,out,25.070319,121.496904
18,三重國小,2064,out,25.070319,121.496904
19,三重國小,1495,out,25.070319,121.496904
20,三重國小,1028,out,25.070319,121.496904
21,三重國小,920,out,25.070319,121.496904
22,三重國小,1053,out,25.070319,121.496904
23,三重國小,336,out,25.070319,121.496904
0,三重國小,114,out,25.070319,121.496904
1,三重國小,0,out,25.070319,121.496904
5,迴龍,1,out,25.021862,121.41127
6,迴龍,94,out,25.021862,121.41127
7,迴龍,421,out,25.021862,121.41127
8,迴龍,400,out,25.021862,121.41127
9,迴龍,350,out,25.021862,121.41127
10,迴龍,166,out,25.021862,121.41127
11,迴龍,176,out,25.021862,121.41127
12,迴龍,198,out,25.021862,121.41127
13,迴龍,188,out,25.021862,121.41127
14,迴龍,164,out,25.021862,121.41127
15,迴龍,222,out,25.021862,121.41127
16,迴龍,346,out,25.021862,121.41127
17,迴龍,692,out,25.021862,121.41127
18,迴龍,1435,out,25.021862,121.41127
19,迴龍,1120,out,25.021862,121.41127
20,迴龍,692,out,25.021862,121.41127
21,迴龍,745,out,25.021862,121.41127
22,迴龍,682,out,25.021862,121.41127
23,迴龍,283,out,25.021862,121.41127
